symbol,entry_time,exit_time,side,entry_price,exit_price,sl,tp,lot,reason,pnl,balance_after,probability
GBPAUD,2026-01-23 08:00:00+00:00,2026-01-23 09:00:00+00:00,SELL,1.96787,1.97187,1.97187,1.95987,0.01,SL,-4.0000000000000036,8427.999999999984,0.23301242291927338
GBPAUD,2026-01-23 09:00:00+00:00,2026-01-23 11:00:00+00:00,SELL,1.9713949999999998,1.9753949999999998,1.9753949999999998,1.9633949999999998,0.01,SL,-4.0000000000000036,8423.999999999984,0.23917582631111145
EURAUD,2026-01-22 17:00:00+00:00,2026-01-23 14:00:00+00:00,SELL,1.71892,1.71092,1.72292,1.71092,0.01,TP,8.000000000000007,8431.999999999984,0.24095842242240906
GBPCAD,2026-01-23 14:00:00+00:00,2026-01-23 19:00:00+00:00,SELL,1.862275,1.866275,1.866275,1.854275,0.01,SL,-4.0000000000000036,8427.999999999984,0.2456374317407608
EURCAD,2026-01-21 08:00:00+00:00,2026-01-26 00:00:00+00:00,SELL,1.621145,1.625145,1.625145,1.613145,0.01,SL,-4.0000000000000036,8423.999999999984,0.24831824004650116
GBPCAD,2026-01-23 19:00:00+00:00,2026-01-26 00:00:00+00:00,SELL,1.8658350000000001,1.8698350000000001,1.8698350000000001,1.8578350000000001,0.01,SL,-4.0000000000000036,8419.999999999984,0.2441314309835434
USDJPY,2026-01-26 00:00:00+00:00,2026-01-26 01:00:00+00:00,SELL,154.518,154.918,154.918,153.718,0.01,SL,-400.0000000000057,8019.999999999978,0.2509751319885254
AUDJPY,2026-01-26 01:00:00+00:00,2026-01-26 06:00:00+00:00,SELL,107.245,106.44500000000001,107.64500000000001,106.44500000000001,0.01,TP,799.9999999999972,8819.999999999975,0.24842701852321625
GBPJPY,2026-01-26 06:00:00+00:00,2026-01-26 08:00:00+00:00,SELL,210.381,210.781,210.781,209.581,0.01,SL,-400.0000000000057,8419.999999999969,0.24960315227508545
CHFJPY,2026-01-26 08:00:00+00:00,2026-01-26 10:00:00+00:00,SELL,198.269,197.469,198.669,197.469,0.01,TP,800.0000000000114,9219.99999999998,0.2457893341779709
CHFJPY,2026-01-26 10:00:00+00:00,2026-01-26 13:00:00+00:00,SELL,198.057,197.25699999999998,198.457,197.25699999999998,0.01,TP,800.0000000000114,10019.99999999999,0.24544700980186462
EURAUD,2026-01-26 13:00:00+00:00,2026-01-26 21:00:00+00:00,SELL,1.7129100000000002,1.7169100000000002,1.7169100000000002,1.7049100000000001,0.01,SL,-4.0000000000000036,10015.99999999999,0.2420644760131836
GBPUSD,2026-01-26 00:00:00+00:00,2026-01-27 14:00:00+00:00,SELL,1.36748,1.37148,1.37148,1.35948,0.01,SL,-4.0000000000000036,10011.99999999999,0.3183911442756653
GBPCAD,2026-01-26 21:00:00+00:00,2026-01-27 14:00:00+00:00,SELL,1.876565,1.880565,1.880565,1.868565,0.01,SL,-4.0000000000000036,10007.99999999999,0.23734861612319946
GBPCAD,2026-01-27 14:00:00+00:00,2026-01-27 17:00:00+00:00,SELL,1.879565,1.871565,1.883565,1.871565,0.01,TP,8.000000000000007,10015.99999999999,0.24426309764385223
GBPUSD,2026-01-27 17:00:00+00:00,2026-01-27 20:00:00+00:00,SELL,1.3751099999999998,1.3791099999999998,1.3791099999999998,1.3671099999999998,0.01,SL,-4.0000000000000036,10011.99999999999,0.23668448626995087
EURJPY,2026-01-27 20:00:00+00:00,2026-01-27 22:00:00+00:00,SELL,182.96900000000002,183.36900000000003,183.36900000000003,182.169,0.01,SL,-400.0000000000057,9611.999999999985,0.2415568232536316
GBPAUD,2026-01-23 11:00:00+00:00,2026-01-28 00:00:00+00:00,SELL,1.9775749999999999,1.9695749999999999,1.9815749999999999,1.9695749999999999,0.01,TP,8.000000000000007,9619.999999999985,0.23380409181118011
AUDJPY,2026-01-27 14:00:00+00:00,2026-01-28 02:00:00+00:00,SELL,106.4655,106.86550000000001,106.86550000000001,105.66550000000001,0.01,SL,-400.0000000000057,9219.99999999998,0.24426338076591492
USDJPY,2026-01-28 00:00:00+00:00,2026-01-28 02:00:00+00:00,SELL,152.2765,152.6765,152.6765,151.4765,0.01,SL,-400.0000000000057,8819.999999999975,0.24480940401554108
GBPCAD,2026-01-28 02:00:00+00:00,2026-01-28 10:00:00+00:00,SELL,1.879395,1.871395,1.883395,1.871395,0.01,TP,8.000000000000007,8827.999999999975,0.2285546511411667
CADJPY,2026-01-28 02:00:00+00:00,2026-01-28 12:00:00+00:00,SELL,112.1905,112.5905,112.5905,111.3905,0.01,SL,-400.0000000000057,8427.999999999969,0.244496151804924
EURAUD,2026-01-28 12:00:00+00:00,2026-01-28 21:00:00+00:00,SELL,1.71052,1.70252,1.71452,1.70252,0.01,TP,8.000000000000007,8435.999999999969,0.23080988228321075
GBPUSD,2026-01-28 10:00:00+00:00,2026-01-29 01:00:00+00:00,SELL,1.3786299999999998,1.3826299999999998,1.3826299999999998,1.3706299999999998,0.01,SL,-4.0000000000000036,8431.999999999969,0.23053856194019318
EURJPY,2026-01-27 22:00:00+00:00,2026-01-29 09:00:00+00:00,SELL,183.291,183.691,183.691,182.49099999999999,0.01,SL,-400.0000000000057,8031.999999999964,0.24152158200740814
GBPUSD,2026-01-29 01:00:00+00:00,2026-01-29 17:00:00+00:00,SELL,1.38264,1.37464,1.38664,1.37464,0.01,TP,8.000000000000007,8039.999999999964,0.2282068431377411
GBPUSD,2026-01-29 17:00:00+00:00,2026-01-29 19:00:00+00:00,SELL,1.3763299999999998,1.3803299999999998,1.3803299999999998,1.3683299999999998,0.01,SL,-4.0000000000000036,8035.999999999964,0.2245204597711563
GBPCAD,2026-01-28 21:00:00+00:00,2026-01-29 20:00:00+00:00,SELL,1.871235,1.863235,1.875235,1.863235,0.01,TP,8.000000000000007,8043.999999999964,0.23418176174163818
USDJPY,2026-01-29 09:00:00+00:00,2026-01-30 03:00:00+00:00,SELL,153.3085,153.70850000000002,153.70850000000002,152.5085,0.01,SL,-400.0000000000057,7643.999999999958,0.24111564457416534
CADJPY,2026-01-29 20:00:00+00:00,2026-01-30 04:00:00+00:00,SELL,113.35249999999999,113.7525,113.7525,112.5525,0.01,SL,-400.0000000000057,7243.999999999953,0.254119336605072
GBPUSD,2026-01-29 19:00:00+00:00,2026-01-30 17:00:00+00:00,SELL,1.3797300000000001,1.3717300000000001,1.3837300000000001,1.3717300000000001,0.01,TP,8.000000000000007,7251.999999999953,0.2414202243089676
EURCAD,2026-01-30 03:00:00+00:00,2026-02-02 01:00:00+00:00,SELL,1.6118599999999998,1.6158599999999999,1.6158599999999999,1.6038599999999998,0.01,SL,-4.0000000000000036,7247.999999999953,0.23941433429718018
GBPCAD,2026-01-30 04:00:00+00:00,2026-02-02 01:00:00+00:00,SELL,1.8607749999999998,1.8647749999999998,1.8647749999999998,1.8527749999999998,0.01,SL,-4.0000000000000036,7243.999999999953,0.23711948096752167
GBPUSD,2026-01-30 17:00:00+00:00,2026-02-02 16:00:00+00:00,SELL,1.3719899999999998,1.3639899999999998,1.3759899999999998,1.3639899999999998,0.01,TP,8.000000000000007,7251.999999999953,0.24476854503154755
USDJPY,2026-02-02 01:00:00+00:00,2026-02-02 17:00:00+00:00,SELL,155.222,155.622,155.622,154.422,0.01,SL,-400.0000000000057,6851.999999999947,0.24597333371639252
GBPAUD,2026-02-02 16:00:00+00:00,2026-02-02 20:00:00+00:00,SELL,1.963515,1.967515,1.967515,1.955515,0.01,SL,-4.0000000000000036,6847.999999999947,0.22944475710391998
EURAUD,2026-02-02 17:00:00+00:00,2026-02-03 05:00:00+00:00,SELL,1.69805,1.69005,1.70205,1.69005,0.01,TP,8.000000000000007,6855.999999999947,0.23300740122795105
GBPAUD,2026-02-02 20:00:00+00:00,2026-02-03 05:00:00+00:00,SELL,1.9668299999999999,1.9588299999999998,1.9708299999999999,1.9588299999999998,0.01,TP,8.000000000000007,6863.999999999947,0.2369920164346695
USDCAD,2026-02-03 05:00:00+00:00,2026-02-05 11:00:00+00:00,SELL,1.365715,1.369715,1.369715,1.357715,0.01,SL,-4.0000000000000036,6859.999999999947,0.22087536752223969
EURAUD,2026-02-05 11:00:00+00:00,2026-02-05 15:00:00+00:00,SELL,1.69083,1.69483,1.69483,1.68283,0.01,SL,-4.0000000000000036,6855.999999999947,0.23882189393043518
EURCAD,2026-02-03 05:00:00+00:00,2026-02-09 08:00:00+00:00,SELL,1.61248,1.61648,1.61648,1.60448,0.01,SL,-4.0000000000000036,6851.999999999947,0.24575896561145782
EURAUD,2026-02-09 08:00:00+00:00,2026-02-09 12:00:00+00:00,SELL,1.68373,1.68773,1.68773,1.67573,0.01,SL,-4.0000000000000036,6847.999999999947,0.2382831573486328
EURAUD,2026-02-09 12:00:00+00:00,2026-02-09 17:00:00+00:00,SELL,1.6889800000000001,1.6809800000000001,1.6929800000000002,1.6809800000000001,0.01,TP,8.000000000000007,6855.999999999947,0.24903292953968048
EURAUD,2026-02-09 17:00:00+00:00,2026-02-10 08:00:00+00:00,SELL,1.68034,1.68434,1.68434,1.67234,0.01,SL,-4.0000000000000036,6851.999999999947,0.25103408098220825
GBPCAD,2026-02-05 15:00:00+00:00,2026-02-10 17:00:00+00:00,SELL,1.856375,1.848375,1.8603750000000001,1.848375,0.01,TP,8.000000000000007,6859.999999999947,0.23902221024036407
