symbol,entry_time,exit_time,side,entry_price,exit_price,sl,tp,lot,reason,pnl,balance_after,probability
NZDJPY,2026-01-30 20:00:00+00:00,2026-02-02 02:00:00+00:00,SELL,93.165,93.56500000000001,93.56500000000001,92.36500000000001,0.1,SL,-4000.000000000057,6863.9999999999545,0.24520209431648254
NOKJPY,2026-01-26 00:00:00+00:00,2026-02-04 10:00:00+00:00,SELL,15.8685,16.2685,16.2685,15.068499999999998,0.01,SL,-400.0000000000004,6463.9999999999545,0.24741755425930023
EURAUD,2026-02-04 10:00:00+00:00,2026-02-04 16:00:00+00:00,SELL,1.68087,1.68487,1.68487,1.67287,0.01,SL,-4.0000000000000036,6459.9999999999545,0.22785699367523193
EURAUD,2026-02-04 16:00:00+00:00,2026-02-04 18:00:00+00:00,SELL,1.6847900000000002,1.6887900000000002,1.6887900000000002,1.6767900000000002,0.01,SL,-4.0000000000000036,6455.9999999999545,0.23344367742538452
GBPUSD,2026-02-02 02:00:00+00:00,2026-02-05 04:00:00+00:00,SELL,1.37002,1.36202,1.37402,1.36202,0.01,TP,8.000000000000007,6463.9999999999545,0.24437279999256134
GBPCAD,2026-02-04 18:00:00+00:00,2026-02-05 11:00:00+00:00,SELL,1.866485,1.858485,1.870485,1.858485,0.01,TP,8.000000000000007,6471.9999999999545,0.24958868324756622
GBPCAD,2026-02-05 11:00:00+00:00,2026-02-05 13:00:00+00:00,SELL,1.858115,1.862115,1.862115,1.850115,0.01,SL,-4.0000000000000036,6467.9999999999545,0.24188107252120972
GBPCAD,2026-02-05 13:00:00+00:00,2026-02-05 16:00:00+00:00,SELL,1.859465,1.851465,1.863465,1.851465,0.01,TP,8.000000000000007,6475.9999999999545,0.24134062230587006
EURAUD,2026-02-05 04:00:00+00:00,2026-02-05 17:00:00+00:00,SELL,1.6927050000000001,1.6967050000000001,1.6967050000000001,1.6847050000000001,0.01,SL,-4.0000000000000036,6471.9999999999545,0.24559587240219116
GBPCAD,2026-02-05 16:00:00+00:00,2026-02-05 18:00:00+00:00,SELL,1.849545,1.853545,1.853545,1.841545,0.01,SL,-4.0000000000000036,6467.9999999999545,0.2389293909072876
EURAUD,2026-02-05 17:00:00+00:00,2026-02-06 00:00:00+00:00,SELL,1.6956,1.6996,1.6996,1.6876,0.01,SL,-4.0000000000000036,6463.9999999999545,0.24282830953598022
GBPCAD,2026-02-05 18:00:00+00:00,2026-02-06 05:00:00+00:00,SELL,1.852225,1.856225,1.856225,1.844225,0.01,SL,-4.0000000000000036,6459.9999999999545,0.2428324967622757
GBPUSD,2026-02-06 00:00:00+00:00,2026-02-06 08:00:00+00:00,SELL,1.3531700000000002,1.3571700000000002,1.3571700000000002,1.3451700000000002,0.01,SL,-4.0000000000000036,6455.9999999999545,0.24546486139297485
EURAUD,2026-02-06 05:00:00+00:00,2026-02-06 13:00:00+00:00,SELL,1.6979350000000002,1.6899350000000002,1.7019350000000002,1.6899350000000002,0.01,TP,8.000000000000007,6463.9999999999545,0.2412966638803482
