symbol,entry_time,exit_time,side,entry_price,exit_price,sl,tp,lot,reason,pnl,balance_after,probability
CADJPY,2025-03-20 02:00:00+00:00,2025-03-20 18:00:00+00:00,SELL,103.538,103.938,103.938,102.738,0.01,SL,-400.0000000000057,11191.999999999987,0.24585983157157898
AUDJPY,2025-03-20 15:00:00+00:00,2025-03-20 18:00:00+00:00,SELL,93.44250000000001,93.84250000000002,93.84250000000002,92.64250000000001,0.01,SL,-400.0000000000057,10791.999999999982,0.24550269544124603
AUDJPY,2025-03-20 18:00:00+00:00,2025-03-21 03:00:00+00:00,SELL,93.60650000000001,94.00650000000002,94.00650000000002,92.80650000000001,0.01,SL,-400.0000000000057,10391.999999999976,0.24572968482971191
CADJPY,2025-03-20 18:00:00+00:00,2025-03-21 06:00:00+00:00,SELL,103.7835,104.18350000000001,104.18350000000001,102.9835,0.01,SL,-400.0000000000057,9991.99999999997,0.24567337334156036
EURAUD,2025-03-21 03:00:00+00:00,2025-03-21 15:00:00+00:00,SELL,1.7224599999999999,1.7264599999999999,1.7264599999999999,1.7144599999999999,0.01,SL,-4.0000000000000036,9987.99999999997,0.24505063891410828
EURCAD,2025-03-20 15:00:00+00:00,2025-03-24 15:00:00+00:00,SELL,1.555575,1.547575,1.559575,1.547575,0.01,TP,8.000000000000007,9995.99999999997,0.2399013638496399
CADJPY,2025-03-21 06:00:00+00:00,2025-03-24 15:00:00+00:00,SELL,104.238,104.638,104.638,103.438,0.01,SL,-400.0000000000057,9595.999999999965,0.2456132173538208
GBPAUD,2025-03-21 15:00:00+00:00,2025-03-24 23:00:00+00:00,SELL,2.061465,2.053465,2.065465,2.053465,0.01,TP,8.000000000000007,9603.999999999965,0.23858772218227386
AUDJPY,2025-03-24 23:00:00+00:00,2025-03-26 07:00:00+00:00,SELL,94.5805,94.9805,94.9805,93.7805,0.01,SL,-400.0000000000057,9203.99999999996,0.24750064313411713
USDCAD,2025-03-24 15:00:00+00:00,2025-03-26 09:00:00+00:00,SELL,1.43271,1.42471,1.43671,1.42471,0.01,TP,8.000000000000007,9211.99999999996,0.2631903886795044
GBPUSD,2025-03-26 09:00:00+00:00,2025-03-27 14:00:00+00:00,SELL,1.2909000000000002,1.2949000000000002,1.2949000000000002,1.2829000000000002,0.01,SL,-4.0000000000000036,9207.99999999996,0.27427247166633606
USDCAD,2025-03-27 14:00:00+00:00,2025-03-31 10:00:00+00:00,SELL,1.4295,1.4335,1.4335,1.4215,0.01,SL,-4.0000000000000036,9203.99999999996,0.2604527473449707
DKKSEK,2025-03-31 10:00:00+00:00,2025-03-31 12:00:00+00:00,SELL,1.44916,1.45316,1.45316,1.44116,0.01,SL,-4.0000000000000036,9199.99999999996,0.2615576684474945
DKKSEK,2025-03-31 12:00:00+00:00,2025-04-01 17:00:00+00:00,SELL,1.454455,1.446455,1.458455,1.446455,0.01,TP,8.000000000000007,9207.99999999996,0.26059749722480774
GBPJPY,2025-04-01 17:00:00+00:00,2025-04-01 19:00:00+00:00,SELL,192.8725,193.2725,193.2725,192.0725,0.01,SL,-400.0000000000057,8807.999999999955,0.2658033072948456
GBPJPY,2025-04-01 19:00:00+00:00,2025-04-02 01:00:00+00:00,SELL,193.2365,193.6365,193.6365,192.4365,0.01,SL,-400.0000000000057,8407.999999999949,0.25452327728271484
GBPJPY,2025-04-02 01:00:00+00:00,2025-04-02 17:00:00+00:00,SELL,193.66850000000002,194.06850000000003,194.06850000000003,192.8685,0.01,SL,-400.0000000000057,8007.999999999944,0.24681222438812256
GBPJPY,2025-04-02 17:00:00+00:00,2025-04-02 18:00:00+00:00,SELL,194.07299999999998,194.47299999999998,194.47299999999998,193.27299999999997,0.01,SL,-400.0000000000057,7607.999999999938,0.2651512622833252
GBPJPY,2025-04-02 18:00:00+00:00,2025-04-02 23:00:00+00:00,SELL,194.56150000000002,194.96150000000003,194.96150000000003,193.7615,0.01,SL,-400.0000000000057,7207.999999999933,0.25842902064323425
GBPJPY,2025-04-02 23:00:00+00:00,2025-04-03 00:00:00+00:00,SELL,194.0505,193.2505,194.4505,193.2505,0.01,TP,800.0000000000114,8007.999999999944,0.24681903421878815
USDJPY,2025-04-03 00:00:00+00:00,2025-04-03 02:00:00+00:00,SELL,148.619,147.819,149.019,147.819,0.01,TP,800.0000000000114,8807.999999999955,0.2834933400154114
GBPJPY,2025-04-03 02:00:00+00:00,2025-04-03 10:00:00+00:00,SELL,192.8865,193.28650000000002,193.28650000000002,192.0865,0.01,SL,-400.0000000000057,8407.999999999949,0.24795719981193542
GBPJPY,2025-04-03 10:00:00+00:00,2025-04-03 14:00:00+00:00,SELL,193.4145,192.6145,193.8145,192.6145,0.01,TP,800.0000000000114,9207.99999999996,0.2458256334066391
GBPJPY,2025-04-03 14:00:00+00:00,2025-04-03 16:00:00+00:00,SELL,192.37050000000002,191.5705,192.77050000000003,191.5705,0.01,TP,800.0000000000114,10007.99999999997,0.25240761041641235
GBPJPY,2025-04-03 16:00:00+00:00,2025-04-03 17:00:00+00:00,SELL,191.40050000000002,191.80050000000003,191.80050000000003,190.6005,0.01,SL,-400.0000000000057,9607.999999999965,0.25637614727020264
CHFJPY,2025-04-03 17:00:00+00:00,2025-04-03 22:00:00+00:00,SELL,169.9095,170.3095,170.3095,169.1095,0.01,SL,-400.0000000000057,9207.99999999996,0.2423788607120514
USDCAD,2025-04-03 22:00:00+00:00,2025-04-04 10:00:00+00:00,SELL,1.40831,1.41231,1.41231,1.40031,0.01,SL,-4.0000000000000036,9203.99999999996,0.24993620812892914
NZDJPY,2025-04-04 10:00:00+00:00,2025-04-04 13:00:00+00:00,SELL,83.18599999999999,82.386,83.586,82.386,0.1,TP,7999.999999999971,17203.99999999993,0.2563454210758209
GBPJPY,2025-04-04 13:00:00+00:00,2025-04-04 14:00:00+00:00,SELL,188.67450000000002,189.07450000000003,189.07450000000003,187.8745,0.01,SL,-400.0000000000057,16803.999999999924,0.26013830304145813
GBPJPY,2025-04-04 14:00:00+00:00,2025-04-04 15:00:00+00:00,SELL,189.28750000000002,189.68750000000003,189.68750000000003,188.4875,0.01,SL,-400.0000000000057,16403.999999999916,0.26187726855278015
EURJPY,2025-04-04 15:00:00+00:00,2025-04-04 17:00:00+00:00,SELL,160.434,159.634,160.834,159.634,0.01,TP,800.0000000000114,17203.999999999927,0.2633689045906067
EURJPY,2025-04-04 17:00:00+00:00,2025-04-04 18:00:00+00:00,SELL,159.852,160.252,160.252,159.052,0.01,SL,-400.0000000000057,16803.99999999992,0.2635541260242462
EURJPY,2025-04-04 18:00:00+00:00,2025-04-04 20:00:00+00:00,SELL,160.70100000000002,161.10100000000003,161.10100000000003,159.901,0.01,SL,-400.0000000000057,16403.999999999913,0.26074647903442383
NOKJPY,2025-03-24 15:00:00+00:00,2025-04-07 00:00:00+00:00,SELL,14.261999999999999,13.461999999999998,14.661999999999999,13.461999999999998,0.01,TP,800.0000000000008,17203.999999999913,0.2820344865322113
EURJPY,2025-04-04 20:00:00+00:00,2025-04-07 00:00:00+00:00,SELL,161.179,160.379,161.579,160.379,0.01,TP,800.0000000000114,18003.999999999924,0.2567877769470215
USDJPY,2025-04-07 00:00:00+00:00,2025-04-07 04:00:00+00:00,SELL,145.567,145.967,145.967,144.767,0.01,SL,-400.0000000000057,17603.999999999916,0.25497573614120483
USDJPY,2025-04-07 04:00:00+00:00,2025-04-07 05:00:00+00:00,SELL,146.17350000000002,146.57350000000002,146.57350000000002,145.3735,0.01,SL,-400.0000000000057,17203.99999999991,0.2532072961330414
USDJPY,2025-04-07 05:00:00+00:00,2025-04-07 07:00:00+00:00,SELL,146.60950000000003,145.8095,147.00950000000003,145.8095,0.01,TP,800.0000000000114,18003.99999999992,0.2529812157154083
USDJPY,2025-04-07 07:00:00+00:00,2025-04-07 11:00:00+00:00,SELL,145.86450000000002,146.26450000000003,146.26450000000003,145.0645,0.01,SL,-400.0000000000057,17603.999999999913,0.25264257192611694
USDJPY,2025-04-07 11:00:00+00:00,2025-04-07 13:00:00+00:00,SELL,146.20350000000002,146.60350000000003,146.60350000000003,145.4035,0.01,SL,-400.0000000000057,17203.999999999905,0.2522435188293457
USDCAD,2025-04-07 00:00:00+00:00,2025-04-07 15:00:00+00:00,SELL,1.4246599999999998,1.4286599999999998,1.4286599999999998,1.4166599999999998,0.01,SL,-4.0000000000000036,17199.999999999905,0.28582632541656494
USDJPY,2025-04-07 13:00:00+00:00,2025-04-07 15:00:00+00:00,SELL,146.2185,146.6185,146.6185,145.4185,0.01,SL,-400.0000000000057,16799.999999999898,0.25205522775650024
USDJPY,2025-04-07 15:00:00+00:00,2025-04-07 17:00:00+00:00,SELL,146.9675,147.3675,147.3675,146.1675,0.01,SL,-400.0000000000057,16399.99999999989,0.25250744819641113
EURJPY,2025-04-07 15:00:00+00:00,2025-04-07 17:00:00+00:00,SELL,161.27700000000002,161.67700000000002,161.67700000000002,160.477,0.01,SL,-400.0000000000057,15999.999999999885,0.25429800152778625
USDJPY,2025-04-07 17:00:00+00:00,2025-04-07 18:00:00+00:00,SELL,147.5515,147.9515,147.9515,146.7515,0.01,SL,-400.0000000000057,15599.99999999988,0.2529699504375458
EURJPY,2025-04-07 17:00:00+00:00,2025-04-07 19:00:00+00:00,SELL,161.15,161.55,161.55,160.35,0.01,SL,-400.0000000000057,15199.999999999874,0.25430887937545776
EURJPY,2025-04-07 19:00:00+00:00,2025-04-08 07:00:00+00:00,SELL,161.71300000000002,162.11300000000003,162.11300000000003,160.913,0.01,SL,-400.0000000000057,14799.999999999869,0.25459524989128113
USDJPY,2025-04-07 18:00:00+00:00,2025-04-08 10:00:00+00:00,SELL,147.9495,147.1495,148.3495,147.1495,0.01,TP,800.0000000000114,15599.99999999988,0.24975615739822388
USDCAD,2025-04-08 07:00:00+00:00,2025-04-08 12:00:00+00:00,SELL,1.41618,1.42018,1.42018,1.40818,0.01,SL,-4.0000000000000036,15595.99999999988,0.25156062841415405
GBPJPY,2025-04-08 10:00:00+00:00,2025-04-08 16:00:00+00:00,SELL,187.90050000000002,188.30050000000003,188.30050000000003,187.1005,0.01,SL,-400.0000000000057,15195.999999999874,0.2595859169960022
GBPJPY,2025-04-08 16:00:00+00:00,2025-04-08 18:00:00+00:00,SELL,188.4165,187.6165,188.81650000000002,187.6165,0.01,TP,800.0000000000114,15995.999999999885,0.2612305283546448
GBPJPY,2025-04-08 18:00:00+00:00,2025-04-08 20:00:00+00:00,SELL,187.69150000000002,186.8915,188.09150000000002,186.8915,0.01,TP,800.0000000000114,16795.999999999898,0.26111873984336853
USDCAD,2025-04-08 12:00:00+00:00,2025-04-08 21:00:00+00:00,SELL,1.41923,1.42323,1.42323,1.41123,0.01,SL,-4.0000000000000036,16791.999999999898,0.24793344736099243
GBPJPY,2025-04-08 20:00:00+00:00,2025-04-08 21:00:00+00:00,SELL,187.423,187.823,187.823,186.623,0.01,SL,-400.0000000000057,16391.99999999989,0.26122012734413147
GBPJPY,2025-04-08 21:00:00+00:00,2025-04-09 00:00:00+00:00,SELL,187.19650000000001,186.3965,187.59650000000002,186.3965,0.01,TP,800.0000000000114,17191.9999999999,0.2614873945713043
GBPUSD,2025-04-09 00:00:00+00:00,2025-04-09 03:00:00+00:00,SELL,1.275875,1.279875,1.279875,1.267875,0.01,SL,-4.0000000000000036,17187.9999999999,0.3338726758956909
USDCAD,2025-04-08 21:00:00+00:00,2025-04-09 15:00:00+00:00,SELL,1.42357,1.41557,1.42757,1.41557,0.01,TP,8.000000000000007,17195.9999999999,0.256499320268631
USDCAD,2025-04-09 15:00:00+00:00,2025-04-09 20:00:00+00:00,SELL,1.41713,1.40913,1.42113,1.40913,0.01,TP,8.000000000000007,17203.9999999999,0.23510585725307465
NOKJPY,2025-04-09 03:00:00+00:00,2025-04-09 21:00:00+00:00,SELL,13.2985,13.698500000000001,13.698500000000001,12.4985,0.01,SL,-400.0000000000004,16803.9999999999,0.25590085983276367
USDCAD,2025-04-09 20:00:00+00:00,2025-04-09 21:00:00+00:00,SELL,1.4074499999999999,1.4114499999999999,1.4114499999999999,1.3994499999999999,0.01,SL,-4.0000000000000036,16799.9999999999,0.2544736862182617
GBPJPY,2025-04-09 21:00:00+00:00,2025-04-09 22:00:00+00:00,SELL,188.7495,189.14950000000002,189.14950000000002,187.9495,0.01,SL,-400.0000000000057,16399.999999999894,0.271630197763443
GBPJPY,2025-04-09 22:00:00+00:00,2025-04-10 03:00:00+00:00,SELL,189.38250000000002,188.5825,189.78250000000003,188.5825,0.01,TP,800.0000000000114,17199.999999999905,0.2711634039878845
GBPJPY,2025-04-10 03:00:00+00:00,2025-04-10 09:00:00+00:00,SELL,188.429,188.829,188.829,187.629,0.01,SL,-400.0000000000057,16799.999999999898,0.271041601896286
USDCAD,2025-04-09 21:00:00+00:00,2025-04-10 17:00:00+00:00,SELL,1.41133,1.40333,1.41533,1.40333,0.01,TP,8.000000000000007,16807.999999999898,0.27518218755722046
USDCAD,2025-04-10 17:00:00+00:00,2025-04-11 03:00:00+00:00,SELL,1.39958,1.39158,1.40358,1.39158,0.01,TP,8.000000000000007,16815.999999999898,0.2627604007720947
USDCAD,2025-04-11 03:00:00+00:00,2025-04-11 15:00:00+00:00,SELL,1.3946699999999999,1.3866699999999998,1.3986699999999999,1.3866699999999998,0.01,TP,8.000000000000007,16823.999999999898,0.24938605725765228
USDCAD,2025-04-11 15:00:00+00:00,2025-04-11 17:00:00+00:00,SELL,1.3854499999999998,1.3894499999999999,1.3894499999999999,1.3774499999999998,0.01,SL,-4.0000000000000036,16819.999999999898,0.25965797901153564
USDCAD,2025-04-11 17:00:00+00:00,2025-04-11 18:00:00+00:00,SELL,1.38876,1.39276,1.39276,1.38076,0.01,SL,-4.0000000000000036,16815.999999999898,0.262119859457016
USDCAD,2025-04-11 18:00:00+00:00,2025-04-15 18:00:00+00:00,SELL,1.3895,1.3935,1.3935,1.3815,0.01,SL,-4.0000000000000036,16811.999999999898,0.2627825140953064
USDJPY,2025-04-15 18:00:00+00:00,2025-04-16 08:00:00+00:00,SELL,143.08550000000002,142.2855,143.48550000000003,142.2855,0.01,TP,800.0000000000114,17611.99999999991,0.2866477370262146
USDCAD,2025-04-16 08:00:00+00:00,2025-04-17 20:00:00+00:00,SELL,1.39229,1.38429,1.39629,1.38429,0.01,TP,8.000000000000007,17619.99999999991,0.270841121673584
USDCAD,2025-04-17 20:00:00+00:00,2025-04-23 18:00:00+00:00,SELL,1.3833199999999999,1.3873199999999999,1.3873199999999999,1.3753199999999999,0.01,SL,-4.0000000000000036,17615.99999999991,0.27052298188209534
GBPJPY,2025-04-23 18:00:00+00:00,2025-04-23 19:00:00+00:00,SELL,189.04850000000002,189.44850000000002,189.44850000000002,188.2485,0.01,SL,-400.0000000000057,17215.9999999999,0.25442224740982056
GBPJPY,2025-04-23 19:00:00+00:00,2025-04-23 20:00:00+00:00,SELL,189.6365,190.03650000000002,190.03650000000002,188.8365,0.01,SL,-400.0000000000057,16815.999999999894,0.25226688385009766
GBPJPY,2025-04-23 20:00:00+00:00,2025-04-25 02:00:00+00:00,SELL,190.07750000000001,190.47750000000002,190.47750000000002,189.2775,0.01,SL,-400.0000000000057,16415.999999999887,0.2507393956184387
USDJPY,2025-04-25 02:00:00+00:00,2025-04-25 06:00:00+00:00,SELL,142.8375,143.2375,143.2375,142.0375,0.01,SL,-400.0000000000057,16015.999999999882,0.25509822368621826
USDJPY,2025-04-25 06:00:00+00:00,2025-04-28 17:00:00+00:00,SELL,143.6295,142.8295,144.0295,142.8295,0.01,TP,800.0000000000114,16815.999999999894,0.2503432631492615
USDJPY,2025-04-28 17:00:00+00:00,2025-04-28 22:00:00+00:00,SELL,142.83450000000002,142.0345,143.23450000000003,142.0345,0.01,TP,800.0000000000114,17615.999999999905,0.2788984775543213
USDJPY,2025-04-28 22:00:00+00:00,2025-04-29 06:00:00+00:00,SELL,142.04950000000002,142.44950000000003,142.44950000000003,141.2495,0.01,SL,-400.0000000000057,17215.999999999898,0.2557799816131592
USDJPY,2025-04-29 06:00:00+00:00,2025-04-30 10:00:00+00:00,SELL,142.4135,142.8135,142.8135,141.6135,0.01,SL,-400.0000000000057,16815.99999999989,0.27298593521118164
GBPUSD,2025-04-30 10:00:00+00:00,2025-05-01 04:00:00+00:00,SELL,1.3383900000000002,1.3303900000000002,1.3423900000000002,1.3303900000000002,0.01,TP,8.000000000000007,16823.99999999989,0.27337461709976196
GBPUSD,2025-05-01 04:00:00+00:00,2025-05-06 13:00:00+00:00,SELL,1.3305900000000002,1.3345900000000002,1.3345900000000002,1.3225900000000002,0.01,SL,-4.0000000000000036,16819.99999999989,0.2712891697883606
USDJPY,2025-05-06 13:00:00+00:00,2025-05-07 18:00:00+00:00,SELL,143.0455,143.4455,143.4455,142.2455,0.01,SL,-400.0000000000057,16419.999999999884,0.25179576873779297
USDJPY,2025-05-07 18:00:00+00:00,2025-05-07 22:00:00+00:00,SELL,143.45950000000002,143.85950000000003,143.85950000000003,142.6595,0.01,SL,-400.0000000000057,16019.999999999878,0.2424992322921753
USDJPY,2025-05-07 22:00:00+00:00,2025-05-08 09:00:00+00:00,SELL,143.7965,144.19650000000001,144.19650000000001,142.9965,0.01,SL,-400.0000000000057,15619.999999999873,0.2448819875717163
USDJPY,2025-05-08 09:00:00+00:00,2025-05-08 11:00:00+00:00,SELL,144.3955,144.7955,144.7955,143.5955,0.01,SL,-400.0000000000057,15219.999999999867,0.2467602640390396
USDJPY,2025-05-08 11:00:00+00:00,2025-05-08 18:00:00+00:00,SELL,144.79350000000002,145.19350000000003,145.19350000000003,143.9935,0.01,SL,-400.0000000000057,14819.999999999862,0.24657858908176422
USDJPY,2025-05-08 18:00:00+00:00,2025-05-08 20:00:00+00:00,SELL,145.44850000000002,145.84850000000003,145.84850000000003,144.6485,0.01,SL,-400.0000000000057,14419.999999999856,0.2455354928970337
USDJPY,2025-05-08 20:00:00+00:00,2025-05-08 22:00:00+00:00,SELL,145.6995,146.0995,146.0995,144.8995,0.01,SL,-400.0000000000057,14019.99999999985,0.24544280767440796
USDJPY,2025-05-08 22:00:00+00:00,2025-05-09 11:00:00+00:00,SELL,145.90050000000002,145.1005,146.30050000000003,145.1005,0.01,TP,800.0000000000114,14819.999999999862,0.24546532332897186
NOKJPY,2025-04-10 09:00:00+00:00,2025-05-09 18:00:00+00:00,SELL,13.634500000000001,14.034500000000001,14.034500000000001,12.8345,0.01,SL,-400.0000000000004,14419.999999999862,0.28563448786735535
USDJPY,2025-05-09 11:00:00+00:00,2025-05-12 00:00:00+00:00,SELL,145.16850000000002,145.56850000000003,145.56850000000003,144.3685,0.01,SL,-400.0000000000057,14019.999999999856,0.24518686532974243
GBPUSD,2025-05-09 18:00:00+00:00,2025-05-12 10:00:00+00:00,SELL,1.33137,1.32337,1.33537,1.32337,0.01,TP,8.000000000000007,14027.999999999856,0.27092817425727844
USDJPY,2025-05-12 00:00:00+00:00,2025-05-12 10:00:00+00:00,SELL,146.138,146.538,146.538,145.338,0.01,SL,-400.0000000000057,13627.99999999985,0.2779030203819275
USDJPY,2025-05-12 10:00:00+00:00,2025-05-12 13:00:00+00:00,SELL,147.90050000000002,148.30050000000003,148.30050000000003,147.1005,0.01,SL,-400.0000000000057,13227.999999999845,0.24672125279903412
GBPUSD,2025-05-12 10:00:00+00:00,2025-05-12 16:00:00+00:00,SELL,1.31668,1.32068,1.32068,1.30868,0.01,SL,-4.0000000000000036,13223.999999999845,0.2782610356807709
GBPUSD,2025-05-12 16:00:00+00:00,2025-05-13 15:00:00+00:00,SELL,1.31986,1.32386,1.32386,1.31186,0.01,SL,-4.0000000000000036,13219.999999999845,0.26853621006011963
USDJPY,2025-05-12 13:00:00+00:00,2025-05-13 19:00:00+00:00,SELL,148.38750000000002,147.5875,148.78750000000002,147.5875,0.01,TP,800.0000000000114,14019.999999999856,0.25494471192359924
USDJPY,2025-05-13 19:00:00+00:00,2025-05-14 11:00:00+00:00,SELL,147.59150000000002,146.7915,147.99150000000003,146.7915,0.01,TP,800.0000000000114,14819.999999999867,0.2755882143974304
USDJPY,2025-05-14 11:00:00+00:00,2025-05-14 18:00:00+00:00,SELL,146.2355,146.6355,146.6355,145.4355,0.01,SL,-400.0000000000057,14419.999999999862,0.27924007177352905
USDJPY,2025-05-14 18:00:00+00:00,2025-05-14 19:00:00+00:00,SELL,146.5355,146.93550000000002,146.93550000000002,145.7355,0.01,SL,-400.0000000000057,14019.999999999856,0.24926945567131042
USDJPY,2025-05-14 19:00:00+00:00,2025-05-15 09:00:00+00:00,SELL,146.68050000000002,145.8805,147.08050000000003,145.8805,0.01,TP,800.0000000000114,14819.999999999867,0.24840788543224335
USDJPY,2025-05-15 09:00:00+00:00,2025-05-15 10:00:00+00:00,SELL,145.5215,145.9215,145.9215,144.7215,0.01,SL,-400.0000000000057,14419.999999999862,0.24414856731891632
USDJPY,2025-05-15 10:00:00+00:00,2025-05-16 03:00:00+00:00,SELL,145.86950000000002,145.0695,146.26950000000002,145.0695,0.01,TP,800.0000000000114,15219.999999999873,0.24381054937839508
USDJPY,2025-05-16 03:00:00+00:00,2025-05-16 12:00:00+00:00,SELL,145.0745,145.4745,145.4745,144.2745,0.01,SL,-400.0000000000057,14819.999999999867,0.24739430844783783
GBPUSD,2025-05-16 12:00:00+00:00,2025-05-19 10:00:00+00:00,SELL,1.3290600000000001,1.3330600000000001,1.3330600000000001,1.3210600000000001,0.01,SL,-4.0000000000000036,14815.999999999867,0.26776692271232605
USDJPY,2025-05-19 10:00:00+00:00,2025-05-20 03:00:00+00:00,SELL,144.83450000000002,145.23450000000003,145.23450000000003,144.0345,0.01,SL,-400.0000000000057,14415.999999999862,0.24402371048927307
USDJPY,2025-05-20 03:00:00+00:00,2025-05-20 08:00:00+00:00,SELL,145.25650000000002,144.4565,145.65650000000002,144.4565,0.01,TP,800.0000000000114,15215.999999999873,0.2820717394351959
USDJPY,2025-05-20 08:00:00+00:00,2025-05-20 15:00:00+00:00,SELL,144.36450000000002,144.76450000000003,144.76450000000003,143.5645,0.01,SL,-400.0000000000057,14815.999999999867,0.260689377784729
USDCAD,2025-05-13 15:00:00+00:00,2025-05-21 05:00:00+00:00,SELL,1.3977,1.3897,1.4017,1.3897,0.01,TP,8.000000000000007,14823.999999999867,0.27925607562065125
USDJPY,2025-05-20 15:00:00+00:00,2025-05-21 05:00:00+00:00,SELL,144.7955,143.9955,145.1955,143.9955,0.01,TP,800.0000000000114,15623.999999999878,0.24762991070747375
USDCAD,2025-05-21 05:00:00+00:00,2025-05-21 20:00:00+00:00,SELL,1.38937,1.38137,1.39337,1.38137,0.01,TP,8.000000000000007,15631.999999999878,0.2778033912181854
USDJPY,2025-05-21 20:00:00+00:00,2025-05-22 01:00:00+00:00,SELL,143.4755,143.87550000000002,143.87550000000002,142.6755,0.01,SL,-400.0000000000057,15231.999999999873,0.25111034512519836
USDJPY,2025-05-22 01:00:00+00:00,2025-05-22 03:00:00+00:00,SELL,144.08450000000002,143.2845,144.48450000000003,143.2845,0.01,TP,800.0000000000114,16031.999999999884,0.2545381188392639
USDJPY,2025-05-22 03:00:00+00:00,2025-05-22 16:00:00+00:00,SELL,143.45350000000002,143.85350000000003,143.85350000000003,142.6535,0.01,SL,-400.0000000000057,15631.999999999878,0.24979063868522644
USDJPY,2025-05-22 16:00:00+00:00,2025-05-22 20:00:00+00:00,SELL,143.86450000000002,144.26450000000003,144.26450000000003,143.0645,0.01,SL,-400.0000000000057,15231.999999999873,0.24623319506645203
USDJPY,2025-05-22 20:00:00+00:00,2025-05-23 07:00:00+00:00,SELL,144.2015,143.4015,144.60150000000002,143.4015,0.01,TP,800.0000000000114,16031.999999999884,0.24598418176174164
USDJPY,2025-05-23 07:00:00+00:00,2025-05-23 14:00:00+00:00,SELL,143.45250000000001,142.6525,143.85250000000002,142.6525,0.01,TP,800.0000000000114,16831.999999999894,0.2679135501384735
USDJPY,2025-05-23 14:00:00+00:00,2025-05-26 01:00:00+00:00,SELL,142.6105,143.0105,143.0105,141.8105,0.01,SL,-400.0000000000057,16431.999999999887,0.27928870916366577
USDJPY,2025-05-26 01:00:00+00:00,2025-05-27 08:00:00+00:00,SELL,142.7725,143.1725,143.1725,141.9725,0.01,SL,-400.0000000000057,16031.999999999882,0.2766135036945343
GBPUSD,2025-05-27 08:00:00+00:00,2025-05-28 07:00:00+00:00,SELL,1.3553,1.3473,1.3593,1.3473,0.01,TP,8.000000000000007,16039.999999999882,0.2773585915565491
GBPUSD,2025-05-28 07:00:00+00:00,2025-05-28 12:00:00+00:00,SELL,1.34704,1.35104,1.35104,1.33904,0.01,SL,-4.0000000000000036,16035.999999999882,0.2679484188556671
USDCAD,2025-05-28 12:00:00+00:00,2025-05-30 17:00:00+00:00,SELL,1.3821299999999999,1.3741299999999999,1.3861299999999999,1.3741299999999999,0.01,TP,8.000000000000007,16043.999999999882,0.2699100375175476
USDJPY,2025-05-30 17:00:00+00:00,2025-06-02 04:00:00+00:00,SELL,144.25050000000002,143.4505,144.65050000000002,143.4505,0.01,TP,800.0000000000114,16843.999999999894,0.2557890713214874
USDCAD,2025-06-02 04:00:00+00:00,2025-06-05 16:00:00+00:00,SELL,1.37164,1.36364,1.37564,1.36364,0.01,TP,8.000000000000007,16851.999999999894,0.2561374604701996
USDJPY,2025-06-05 16:00:00+00:00,2025-06-05 17:00:00+00:00,SELL,143.0105,143.4105,143.4105,142.2105,0.01,SL,-400.0000000000057,16451.999999999887,0.2629547417163849
USDJPY,2025-06-05 17:00:00+00:00,2025-06-05 18:00:00+00:00,SELL,143.4395,143.83950000000002,143.83950000000002,142.6395,0.01,SL,-400.0000000000057,16051.999999999882,0.256599098443985
